BU,Product Name,# Project Key:1,Project Name:2,Branch:3,Last Analysis:4,bugs:5,vulnerabilities:6,code_smells:7,security_hotspots:8,reliability_rating:9,security_rating:10,sqale_rating:11,security_review_rating:12,sqale_debt_ratio:13,sqale_index:14,coverage:15,duplicated_lines_density:16,security_hotspots_reviewed:17,new_bugs:18,new_vulnerabilities:19,new_code_smells:20,new_security_hotspots:21,new_reliability_rating:22,new_security_rating:23,new_maintainability_rating:24,new_security_review_rating:25,new_sqale_debt_ratio:26,new_coverage:27,new_duplicated_lines_density:28,new_security_hotspots_reviewed:29,ncloc:30,iz_component_dw:31,ncloc_language_distribution:32,iz_error_loggers:33,functions:34,burned_budget:35,major_violations:36,new_conditions_to_cover:37,new_blocker_violations:38,iz_global_exception_conf:39,business_value:40,iz_trace_loggers:41,classes:42,comment_lines:43,complexity:44,blocker_violations:45,reopened_issues:46,iz_component_flows:47,info_violations:48,comment_lines_density:49,alert_status:50,lines:51,files:52,iz_info_loggers:53,iz_debug_loggers:54,skipped_tests:55,lines_to_cover:56,new_minor_violations:57,new_uncovered_conditions:58,duplicated_files:59,tests:60,iz_component_batch:61,projects:62,iz_component_ws:63,new_security_remediation_effort:64,confirmed_issues:65,iz_component_ftp:66,minor_violations:67,iz_component_loggers:68,security_remediation_effort:69,test_execution_time:70,uncovered_conditions:71,test_success_density:72,test_failures:73,iz_scripting_components:74,team_size:75,violations:76,iz_component_vm:77,open_issues:78,iz_api_no_of_apis:79,duplicated_blocks:80,new_uncovered_lines:81,iz_client:82,new_violations:83,wont_fix_issues:84,directories:85,conditions_to_cover:86,iz_business_group:87,effort_to_reach_maintainability_rating_a:88,quality_gate_details:89,new_line_coverage:90,new_lines_to_cover:91,false_positive_issues:92,iz_component_file:93,generated_ncloc:94,iz_listener_http:95,new_critical_violations:96,iz_listener_https:97,duplications_data:98,new_duplicated_lines:99,cognitive_complexity:100,new_branch_coverage:101,reliability_remediation_effort:102,generated_lines:103,iz_muit_exists:104,iz_component_database:105,uncovered_lines:106,releasability_rating:107,iz_warn_loggers:108,new_lines:109,critical_violations:110,line_coverage:111,statements:112,duplicated_lines:113,new_reliability_remediation_effort:114,new_duplicated_blocks:115,new_major_violations:116,new_technical_debt:117,new_info_violations:118,test_errors:119,iz_mule_version:120,branch_coverage:121,URL:122
,,uwp2-AccountLinkContextTranslator,uwp2-AccountLinkContextTranslator,main,6/14/2023,14,0,23,0,3,1,1,1,0.20%,30,86.60%,0.00%,,0,0,13,0,1,1,1,1,0.50%,84.30%,0.00%,,486,0,cs=486,0,67,,31,44,0,,,0,16,14,88,0,0,0,5,2.80%,OK,702,18,0,0,0,241,0,13,0,28,0,,0,0,0,0,0,0,0,294972,13,,0,0,,37,0,37,0,0,14,,13,2,,50,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""84.39306358381504"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",89.10%,129,0,0,,0,1,0,,0,38,70.40%,70,,,0,26,,0,884,1,89.20%,122,0,0,0,10,30,2,0,,74.00%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-AccountLinkContextTranslator&branch=main
,,uwp2-BalancedBillingEventBuilder,uwp2-BalancedBillingEventBuilder,main,6/7/2023,11,0,12,0,3,1,1,1,0.00%,5,78.80%,0.00%,,0,0,9,0,1,1,1,1,0.00%,68.60%,0.00%,,415,0,cs=415,0,78,,21,14,0,,,0,19,1,95,0,0,0,2,0.20%,ERROR,605,21,0,0,0,227,0,11,0,10,0,,0,0,0,0,0,0,0,73964,13,,0,0,,23,0,23,0,0,26,,9,8,,28,,0,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""68.64406779661017"",""level"":""ERROR""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",75.00%,104,0,0,,0,0,0,,0,11,21.40%,55,,,0,41,,0,313,0,81.90%,61,0,0,0,9,5,0,0,,53.60%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-BalancedBillingEventBuilder&branch=main
,,uwp2-bank-account,uwp2-bank-account,main,6/27/2023,0,0,66,0,1,1,1,1,0.00%,27,92.50%,0.00%,100,0,0,47,0,1,1,1,1,0.00%,91.60%,0.00%,100,3312,0,cs=3312,0,376,,38,178,0,,,0,122,123,551,0,0,0,27,3.60%,OK,4277,122,0,0,0,1499,1,27,0,153,0,,0,0,0,0,1,0,0,237664,28,,0,0,,66,0,66,0,0,78,,47,0,,212,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""91.66666666666667"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""},{""metric"":""new_security_hotspots_reviewed"",""op"":""LT"",""period"":1,""error"":""100"",""actual"":""100.0"",""level"":""OK""}],""ignoredConditions"":false}",92.70%,1082,0,0,,0,0,0,,0,139,84.80%,0,,,0,100,,0,6430,0,93.30%,739,0,0,0,24,27,22,0,,86.80%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-bank-account&branch=main
,,uwp2-BankAccountContextTranslator,uwp2-BankAccountContextTranslator,main,5/17/2023,0,0,13,0,1,1,1,1,0.10%,30,91.40%,0.00%,,0,0,6,0,1,1,1,1,0.10%,91.30%,0.00%,,734,0,cs=734,0,78,,9,32,0,,,0,20,3,93,0,0,0,2,0.40%,OK,939,22,0,0,0,419,0,9,0,33,0,,0,0,0,0,0,0,0,125691,9,,0,0,,13,0,13,0,0,30,,6,0,,32,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""reliability_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""security_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""sqale_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""91.31403118040089"",""level"":""OK""},{""metric"":""coverage"",""op"":""LT"",""error"":""80"",""actual"":""91.4"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""},{""metric"":""vulnerabilities"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""}],""ignoredConditions"":false}",92.80%,417,20,0,,0,2,0,,0,28,71.80%,0,,,0,30,,0,2668,2,92.80%,168,0,0,0,4,30,0,0,,71.90%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-BankAccountContextTranslator&branch=main
,,uwp2-BankAccountEventBuilder,uwp2-BankAccountEventBuilder,main,6/7/2023,19,0,7,0,3,1,1,1,0.00%,0,73.20%,0.00%,,10,0,5,0,3,1,1,1,0.00%,59.70%,0.00%,,428,0,cs=428,0,81,,24,16,0,,,0,19,1,94,0,0,0,2,0.20%,ERROR,611,21,0,0,0,187,0,11,0,21,0,,0,0,0,0,0,0,0,164482,12,,0,0,,26,0,26,0,0,24,,15,0,,22,,0,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""59.770114942528735"",""level"":""ERROR""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",66.10%,71,0,0,,0,0,0,,0,9,31.20%,95,,,0,44,,0,360,0,76.50%,59,0,50,0,15,0,0,0,,45.50%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-BankAccountEventBuilder&branch=main
,,uwp2-BankRoutingDetailsEventBuilder,uwp2-BankRoutingDetailsEventBuilder,main,6/12/2023,0,0,10,0,1,1,1,1,0.10%,10,98.00%,0.00%,,0,0,2,0,1,1,1,1,0.00%,100.00%,0.00%,,500,0,cs=500,0,90,,7,0,0,,,0,24,0,104,1,0,0,2,0.00%,OK,682,26,0,0,0,233,0,0,0,19,0,,0,0,0,0,0,0,0,74867,3,,0,0,,10,0,10,0,0,0,,2,0,,14,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""reliability_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""security_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""sqale_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""100.0"",""level"":""OK""},{""metric"":""coverage"",""op"":""LT"",""error"":""80"",""actual"":""98.0"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""},{""metric"":""vulnerabilities"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""}],""ignoredConditions"":false}",100.00%,3,24,0,,0,0,0,,0,12,,0,,,0,2,,0,30,0,99.10%,81,0,0,0,2,0,0,0,,78.60%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-BankRoutingDetailsEventBuilder&branch=main
,,uwp2-bill,uwp2-bill,main,6/26/2023,0,0,36,0,1,1,1,1,0.00%,0,91.80%,0.00%,,0,0,30,0,1,1,1,1,0.00%,91.30%,0.00%,,905,0,cs=905,0,187,,32,88,0,,,0,33,6,309,0,0,0,4,0.70%,OK,1074,32,0,0,0,462,0,24,0,87,0,,0,0,0,0,0,0,0,154751,25,,0,0,,36,0,36,0,0,19,,30,0,,90,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""reliability_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""security_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""sqale_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""91.38276553106212"",""level"":""OK""},{""metric"":""coverage"",""op"":""LT"",""error"":""80"",""actual"":""91.8"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""},{""metric"":""vulnerabilities"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""}],""ignoredConditions"":false}",95.30%,411,0,0,,0,0,0,,0,46,72.70%,0,,,0,20,,0,6146,0,95.70%,227,0,0,0,27,0,3,0,,72.20%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-bill&branch=main
,,uwp2-BillDeliveryEventBuilder,uwp2-BillDeliveryEventBuilder,main,6/7/2023,13,0,43,0,3,1,1,1,0.00%,0,94.80%,0.00%,,3,0,27,0,3,1,1,1,0.00%,98.20%,0.00%,,341,0,cs=341,0,68,,54,8,0,,,0,13,0,81,0,0,0,2,0.00%,ERROR,486,15,0,0,0,204,0,2,0,55,0,,0,0,0,0,0,0,0,255910,9,,0,0,,56,0,56,0,0,0,,30,0,,26,,0,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""98.21428571428571"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",100.00%,104,0,0,,0,0,0,,0,3,75.00%,65,,,0,3,,0,594,0,98.50%,34,0,15,0,30,0,0,0,,65.40%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-BillDeliveryEventBuilder&branch=main
,,uwp2-BillEventBuilder,uwp2-BillEventBuilder,main,6/8/2023,0,0,88,0,1,1,1,1,0.00%,0,95.40%,0.00%,,0,0,39,0,1,1,1,1,0.00%,96.10%,0.00%,,463,0,cs=463,0,97,,79,16,0,,,0,17,4,115,0,0,0,9,0.90%,OK,610,19,0,0,0,296,0,3,0,56,0,,0,0,0,0,0,0,0,136647,9,,0,0,,88,0,88,0,0,1,,39,0,,30,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""96.19047619047619"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",98.80%,89,17,0,,0,0,0,,0,14,81.20%,0,,,0,6,,0,836,0,98.00%,66,0,0,0,34,0,5,0,,70.00%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-BillEventBuilder&branch=main
,,uwp2-billing-account,uwp2-billing-account,main,6/26/2023,0,0,64,0,1,1,1,1,0.20%,152,92.80%,0.00%,100,0,0,63,0,1,1,1,1,0.10%,94.00%,0.00%,100,3172,0,cs=3172,0,570,,33,310,0,,,0,104,67,830,0,0,0,17,2.10%,OK,4208,120,0,0,0,1485,10,56,0,135,0,,0,0,0,0,10,0,0,381458,56,,0,0,,64,0,64,0,0,43,,63,0,,312,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""reliability_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""security_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""sqale_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""94.05762304921969"",""level"":""OK""},{""metric"":""coverage"",""op"":""LT"",""error"":""80"",""actual"":""92.8"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""},{""metric"":""new_security_hotspots_reviewed"",""op"":""LT"",""period"":1,""error"":""100"",""actual"":""100.0"",""level"":""OK""},{""metric"":""vulnerabilities"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""}],""ignoredConditions"":false}",96.80%,1356,0,0,,0,4,0,,0,116,81.90%,0,,,0,73,,0,8269,4,95.10%,645,0,0,0,32,152,17,0,,82.10%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-billing-account&branch=main
,,uwp2-BillingAccountEventBuilder,uwp2-BillingAccountEventBuilder,main,6/13/2023,13,0,56,0,3,1,1,1,0.10%,10,91.70%,0.00%,,0,0,10,0,1,1,1,1,0.00%,100.00%,0.00%,,355,0,cs=355,0,99,,67,0,0,,,0,13,0,119,0,0,0,2,0.00%,OK,515,15,0,0,0,201,0,0,0,13,0,,0,0,0,0,0,0,0,126797,17,,0,0,,69,0,69,0,0,0,,10,0,,40,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""100.0"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",100.00%,6,0,0,,0,0,0,,0,7,,65,,,0,3,,0,374,0,98.50%,47,0,0,0,10,0,0,0,,57.50%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-BillingAccountEventBuilder&branch=main
,,uwp2-Builder.Common.Tests,uwp2-Builder.Common.Tests,main,4/13/2023,70,0,80,0,3,1,1,1,0.20%,100,36.70%,0.00%,,4,0,2,0,3,1,1,1,1.60%,9.00%,0.00%,,1836,0,cs=1836,0,245,,131,4,0,,,0,69,42,362,0,0,0,8,2.20%,ERROR,2274,71,0,0,0,1044,0,4,0,8,0,,0,0,0,0,10,0,0,11847,127,,0,0,,150,0,150,0,0,16,,6,0,,231,,0,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""9.090909090909092"",""level"":""ERROR""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",11.10%,18,0,0,,0,0,0,,0,108,0.00%,370,,,0,680,,0,165,1,34.90%,419,0,20,0,5,20,1,0,,45.00%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-Builder.Common.Tests&branch=main
,,uwp2-cancel-payment,uwp2-cancel-payment,main,6/26/2023,0,0,24,0,1,1,1,1,0.00%,0,95.20%,0.00%,,0,0,11,0,1,1,1,1,0.00%,100.00%,0.00%,,625,0,cs=625,0,138,,14,0,0,,,0,29,0,170,0,0,0,10,0.00%,OK,775,28,0,0,0,257,0,0,0,76,0,,0,0,0,0,0,0,0,255748,5,,0,0,,24,0,24,0,0,0,,11,0,,16,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""100.0"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",100.00%,13,0,0,,0,0,0,,0,18,,0,,,0,8,,0,655,0,96.90%,121,0,0,0,7,0,4,0,,68.80%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-cancel-payment&branch=main
,,uwp2-CancelPaymentContextTranslator,uwp2-CancelPaymentContextTranslator,main,5/16/2023,16,0,18,0,3,1,1,1,0.20%,40,89.60%,0.00%,,0,0,9,0,1,1,1,1,0.00%,81.10%,0.00%,,566,0,cs=566,0,66,,28,34,0,,,0,18,13,87,0,0,0,6,2.20%,OK,766,20,0,0,0,304,0,11,0,66,0,,0,0,0,0,0,0,0,219093,14,,0,0,,34,0,34,0,0,8,,9,2,,52,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""81.18811881188118"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",88.00%,67,0,0,,0,0,0,,0,36,67.60%,80,,,0,23,,0,648,0,92.40%,148,0,0,0,6,0,3,0,,73.10%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-CancelPaymentContextTranslator&branch=main
,,uwp2-CollectionDetailEventBuilder,uwp2-CollectionDetailEventBuilder,main,6/12/2023,19,0,12,0,3,1,1,1,0.00%,0,98.70%,0.00%,,0,0,1,0,1,1,1,1,0.00%,100.00%,0.00%,,452,0,cs=452,0,85,,29,0,0,,,0,19,0,95,0,0,0,2,0.00%,OK,637,21,0,0,0,217,0,0,0,42,0,,0,0,0,0,0,0,0,128897,1,,0,0,,31,0,31,0,0,0,,1,0,,12,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""100.0"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",100.00%,2,0,0,,0,0,0,,0,14,,95,,,0,2,,0,335,0,99.10%,81,0,0,0,1,0,0,0,,91.70%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-CollectionDetailEventBuilder&branch=main
,,uwp2-CollectionHeaderEventBuilder,uwp2-CollectionHeaderEventBuilder,main,6/12/2023,19,0,6,0,3,1,1,1,0.00%,0,99.60%,0.00%,,0,0,0,0,1,1,1,1,0.00%,,,,454,0,cs=454,0,85,,25,0,0,,,0,19,0,95,0,0,0,0,0.00%,OK,644,21,0,0,0,221,0,0,0,62,0,,0,0,0,0,0,0,0,177226,1,,0,0,,25,0,25,0,0,0,,0,0,,12,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,0,0,0,,0,14,,95,,,0,0,,0,0,0,100.00%,80,0,0,0,0,0,0,0,,91.70%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-CollectionHeaderEventBuilder&branch=main
,,uwp2-CollectionInfoEventBuilder,uwp2-CollectionInfoEventBuilder,main,6/7/2023,14,0,9,0,3,1,1,1,0.00%,0,94.90%,0.00%,,0,0,7,0,1,1,1,1,0.00%,100.00%,0.00%,,280,0,cs=280,0,47,,22,0,0,,,0,14,0,52,0,0,0,1,0.00%,OK,419,16,0,0,0,146,0,0,0,161,0,,0,0,0,0,0,0,0,649883,3,,0,0,,23,0,23,0,0,0,,7,0,,10,,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""100.0"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",100.00%,6,0,0,,0,0,0,,0,4,,70,,,0,5,,0,74,0,96.60%,33,0,0,0,7,0,0,0,,70.00%,https://sonarqube-us.nationalgrid.com/dashboard?id=uwp2-CollectionInfoEventBuilder&branch=main
