# Project Key:1,Project Name:2,Last Analysis:3,bugs:4,vulnerabilities:5,code_smells:6,security_hotspots:7,reliability_rating:8,security_rating:9,sqale_rating:10,security_review_rating:11,sqale_debt_ratio:12,sqale_index:13,coverage:14,duplicated_lines_density:15,security_hotspots_reviewed:16,new_bugs:17,new_vulnerabilities:18,new_code_smells:19,new_security_hotspots:20,new_reliability_rating:21,new_security_rating:22,new_maintainability_rating:23,new_security_review_rating:24,new_sqale_debt_ratio:25,new_coverage:26,new_duplicated_lines_density:27,new_security_hotspots_reviewed:28,ncloc:29,classes:30,duplications_data:31,lines:32,iz_client:33,comment_lines_density:34,cognitive_complexity:35,duplicated_lines:36,effort_to_reach_maintainability_rating_a:37,iz_component_loggers:38,wont_fix_issues:39,generated_lines:40,major_violations:41,iz_muit_exists:42,iz_debug_loggers:43,new_info_violations:44,test_success_density:45,test_execution_time:46,minor_violations:47,iz_component_vm:48,iz_trace_loggers:49,iz_listener_https:50,skipped_tests:51,test_failures:52,iz_component_ftp:53,iz_api_no_of_apis:54,security_remediation_effort:55,test_errors:56,new_duplicated_lines:57,iz_business_group:58,new_blocker_violations:59,projects:60,iz_error_loggers:61,false_positive_issues:62,iz_component_database:63,branch_coverage:64,iz_global_exception_conf:65,tests:66,team_size:67,iz_scripting_components:68,new_branch_coverage:69,new_lines_to_cover:70,new_violations:71,violations:72,business_value:73,alert_status:74,iz_component_file:75,open_issues:76,iz_mule_version:77,complexity:78,new_technical_debt:79,iz_component_batch:80,ncloc_language_distribution:81,new_major_violations:82,new_conditions_to_cover:83,confirmed_issues:84,iz_info_loggers:85,line_coverage:86,reliability_remediation_effort:87,statements:88,duplicated_blocks:89,new_duplicated_blocks:90,releasability_rating:91,uncovered_lines:92,files:93,new_uncovered_lines:94,iz_component_flows:95,iz_component_ws:96,new_line_coverage:97,new_security_remediation_effort:98,new_uncovered_conditions:99,blocker_violations:100,new_minor_violations:101,reopened_issues:102,critical_violations:103,new_critical_violations:104,uncovered_conditions:105,new_reliability_remediation_effort:106,duplicated_files:107,new_lines:108,directories:109,iz_warn_loggers:110,iz_listener_http:111,quality_gate_details:112,iz_component_dw:113,lines_to_cover:114,info_violations:115,functions:116,comment_lines:117,generated_ncloc:118,burned_budget:119,conditions_to_cover:120,URL:121
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:designer-workdesigns-sapi,designer-workdesigns-sapi,5/17/2022,0,4,167,0,1,5,1,1,1.00%,1487,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,,,4889,,,5177,,,,0,0,33,0,,6,Yes,0,0,,,41,0,0,0,,,0,3,37,,0,NA,0,,0,0,0,,No,,,0,,0,0,171,,OK,0,171,4.x,,0,0,api=2903;mule=1986,0,0,0,0,,0,,0,0,,,107,0,7,0,,0,0,59,0,0,1,0,,0,0,0,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",6,,64,,,,,,
93bea448-1195-4081-8f7f-e21a7de64982:designer-workdesigns-sapi,designer-workdesigns-sapi,1/24/2022,0,4,146,0,1,5,1,1,0.90%,1370,,0.00%,,,,,,,,,,,,,,4847,,,5135,,,,0,0,27,0,,4,Yes,0,,,,35,0,0,0,,,0,3,37,,,NA,,,0,0,0,,No,,,0,,,,150,,OK,0,150,4.x,,,0,api=2903;mule=1944,,,0,0,,0,,0,,,,107,,7,0,,,,59,,0,1,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",5,,51,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:dg-eapi,dg-eapi,9/9/2022,0,0,0,0,1,1,1,1,0.00%,0,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,,,,5974,,,,0,0,0,0,,0,,0,0,,,0,0,0,0,,,0,0,0,,0,,0,,0,0,0,,,,,0,,0,0,0,,OK,0,0,,,0,0,,0,0,0,0,,0,,0,0,,,81,0,0,0,,0,0,0,0,0,0,0,,0,0,6,,0,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",0,,0,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:dg-eapi-dev,dg-eapi,2/11/2022,0,2,254,0,1,5,1,1,0.60%,1172,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,6081,,,6743,,,,0,0,22,0,,4,Yes,0,0,,,205,0,0,0,,,0,1,17,,0,NA,0,,0,0,0,,No,,,0,,0,0,256,,OK,0,256,4.x,,0,0,api=2357;mule=3724,0,0,0,9,,0,,0,0,,,95,0,6,0,,0,0,21,0,0,3,0,,0,0,18,,1,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",9,,23,,,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:dispatch-css-sapi,dispatch-css-sapi,8/24/2022,67,28,127,1,3,5,1,5,0.40%,1262,,3.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,11471,,,11880,,0.10%,,358,0,24,0,,89,Yes,0,0,,,93,0,0,0,,,0,0,386,,0,NA,0,,0,0,0,,No,,,0,,0,0,222,,OK,0,222,4.x,6,0,0,api=1492;css=7190;mule=2062;web=727,0,0,0,3,,152,,13,0,,,92,0,7,0,,0,0,2,0,0,1,0,,0,5,2,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",13,,37,,6,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:dnvgl-premiseassets-sapi,dnvgl-premiseassets-sapi,5/17/2022,0,4,408,0,1,5,1,1,0.70%,1750,,0.00%,,,,,,,,,,,,,,8236,,,8759,,,,0,0,19,0,,15,Yes,0,,,,334,0,0,0,,,0,4,26,,,NA,,,0,0,0,,No,,,0,,,,412,,OK,0,412,4.x,,,0,api=6311;mule=1925,,,0,1,,0,,0,,,,215,,11,0,,,,19,,0,4,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",12,,40,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:doxo-billready-sapi,doxo-billready-sapi,1/19/2022,0,7,80,2,1,5,1,5,0.50%,539,0.00%,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3402,2,,3960,,0.60%,4,0,0,29,0,,26,Yes,0,0,,,35,0,0,0,,,0,0,50,,0,NA,0,,0,0,0,,No,,,0,,0,0,87,,OK,0,87,4.x,6,0,0,api=1359;java=80;mule=1963,0,0,0,0,0.00%,0,47,0,0,,52,78,0,4,0,,0,0,9,0,0,6,0,,0,0,1,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",8,52,11,5,20,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:doxo-ebill-eapi,doxo-ebill-eapi,1/19/2022,0,4,68,0,1,5,1,1,0.60%,608,,0.00%,,,,,,,,,,,,,,3233,,,3698,,,,0,0,22,0,,5,Yes,0,,,,28,0,0,0,,,0,1,26,,,NA,,,0,0,0,,No,,,0,,,,72,,OK,0,72,4.x,,,0,api=1381;mule=1852,,,0,0,,0,,0,,,,88,,5,0,,,,24,,0,3,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",12,,12,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:doxo-ebills-eapi,doxo-ebills-eapi,5/12/2022,0,5,66,0,1,5,1,1,0.60%,578,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,,,3283,,,3740,,,,0,0,22,0,,4,Yes,0,0,,,28,0,0,0,,,0,1,29,,0,NA,0,,0,0,0,,No,,,0,,0,0,71,,OK,0,71,4.x,,0,0,api=1429;mule=1854,0,0,0,0,,0,,0,0,,,89,0,5,0,,0,0,24,0,0,3,0,,0,0,0,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",12,,12,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:doxo-ebills-proxy,doxo-ebills-proxy,9/30/2022,0,6,30,0,1,5,1,1,0.40%,200,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1877,,,2865,,0.20%,,0,0,16,0,,3,Yes,0,0,,,21,0,0,0,,,0,0,51,,0,NA,0,,0,0,0,,No,,,0,,0,0,36,,OK,0,36,4.x,,0,0,mule=1794;xml=83,0,0,0,0,,0,,0,0,,,46,0,3,0,,0,0,3,0,0,3,0,,0,0,2,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",10,,6,,3,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:dsm-energy-efficiency-eapi,dsm-energy-efficiency-eapi,10/4/2022,11,9,104,2,3,5,1,5,1.10%,1140,,0.00%,0,0,2,0,0,1,3,1,1,0.00%,,,,3367,,,3859,,,,0,0,27,0,,30,Yes,0,0,,,76,0,0,0,,,0,0,98,,0,NA,0,,0,0,0,,No,,,0,,0,2,124,,ERROR,0,124,4.x,,0,0,api=1292;mule=2075,2,0,0,0,,165,,0,0,,,75,0,5,0,,30,0,3,0,0,5,0,,0,0,0,,0,2,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",9,,10,,,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:dsm-energy-efficiency-sapi,dsm-energy-efficiency-sapi,10/4/2022,9,18,147,2,3,5,1,5,1.40%,1466,,0.00%,0,0,2,0,0,1,3,1,1,0.00%,,,,3616,,,4004,,,,0,0,31,0,,42,Yes,0,0,,,89,0,0,0,,,0,0,233,,0,NA,0,,0,0,6,,No,,,0,,0,2,174,,ERROR,0,174,4.x,,0,0,api=1277;mule=2339,2,0,0,0,,135,,0,0,,,83,0,5,0,,30,0,3,0,0,2,0,,0,0,0,,0,2,"{""level"":""ERROR"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""3"",""level"":""ERROR""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",11,,38,,,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:dsm-gf-datasync-sapi,dsm-gf-datasync-sapi,10/3/2022,60,12,224,4,3,4,1,5,0.20%,1926,,0.00%,0,,,,,,,,,,,,,40379,,,1145176,,,,0,0,56,0,,96,Yes,0,,,,115,0,0,0,,,0,3,145,,,NA,,,0,0,5,,No,,,0,,,,296,,OK,0,296,4.x,,,0,api=2928;mule=37451,,,0,0,,900,,0,,,,784,,23,0,,,,0,,0,4,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",23,,81,,,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:dsm-measures-sapi,dsm-measures-sapi,9/8/2022,5,5,78,1,3,5,1,5,0.80%,663,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2716,,,3134,,,,0,0,18,0,,22,Yes,0,0,,,35,0,0,0,,,0,0,50,,0,NA,0,,0,0,2,,No,,,0,,0,0,88,,OK,0,88,4.x,,0,0,api=987;mule=1729,0,0,0,0,,75,,0,0,,,79,0,5,0,,0,0,2,0,0,1,0,,0,0,5,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",6,,28,,,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:dsm-sbsmarketing-sapi,dsm-sbsmarketing-sapi,10/3/2022,5,6,107,1,3,5,1,5,0.90%,845,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,,,3299,,,3612,,,,0,0,31,0,,24,Yes,0,0,,,48,0,0,0,,,0,0,65,,0,NA,0,,0,0,3,,No,,,0,,0,0,118,,OK,0,118,4.x,,0,0,api=924;mule=2375,0,0,0,0,,75,,0,0,,,70,0,9,0,,0,0,1,0,0,1,0,,0,0,0,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",9,,44,,,,,,
DTP2,DTP2,1/19/2022,0,0,8,0,1,1,2,1,5.90%,60,0.00%,0.00%,,0,0,0,0,1,1,1,1,0.00%,,,,34,3,,42,,0.00%,2,0,9,0,0,,2,,0,0,,,5,0,0,0,,,0,0,0,,0,,0,,0,0,0,,,,,0,,0,0,8,,OK,0,8,,6,0,0,java=34,0,0,0,0,0.00%,0,10,0,0,,17,3,0,0,0,,0,0,0,0,0,1,0,,0,0,0,,0,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",0,17,0,5,0,,,,
duwp_myaccount_react,duwp_myaccount_react,11/1/2022,0,0,190,0,1,1,1,1,0.20%,982,81.70%,1.30%,,0,0,151,0,1,1,1,1,0.10%,80.30%,1.00%,,21798,1,,24531,,1.30%,1024,325,0,0,0,,88,,0,29,100.00%,106399,60,0,0,0,0,0,0,0,0,0,325,,0,,0,0,0,85.40%,,728,,0,84.00%,3703,151,190,,OK,0,190,,1825,721,0,css=33;js=12;ts=21753,68,1343,0,0,80.40%,0,2969,11,11,,944,455,777,0,0,79.00%,0,214,0,42,0,12,12,247,0,5,30193,,0,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""reliability_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""security_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""sqale_rating"",""op"":""GT"",""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""80.36068172810147"",""level"":""OK""},{""metric"":""coverage"",""op"":""LT"",""error"":""80"",""actual"":""81.7"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""1.076408439042162"",""level"":""OK""},{""metric"":""vulnerabilities"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""}],""ignoredConditions"":false}",0,4816,30,867,290,,,1690,
6d006d9e-f49c-4289-997d-55365c7a6185:eirs-incident-outage-sapi,eirs-incident-outage-sapi,9/19/2022,75,28,177,2,3,5,1,5,0.60%,2104,,3.30%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,12269,,,12618,,0.00%,,420,0,13,0,,120,Yes,0,0,,,121,0,0,0,,,0,1,372,,0,NA,0,,0,0,0,,No,,,0,,0,0,280,,OK,0,280,4.x,7,0,0,api=2652;css=7190;mule=1673;web=754,0,0,0,0,,121,,16,0,,,123,0,5,0,,0,0,3,0,0,3,0,,0,6,12,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",6,,33,,6,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:email-notifications-sapi,email-notifications-sapi,6/7/2022,0,3,59,0,1,5,1,1,0.60%,489,,0.00%,,,,,,,,,,,,,,2678,,,4359,,,,0,0,21,0,,6,Yes,0,,,,26,0,0,0,,,0,0,20,,,NA,,,0,0,0,,No,,,0,,,,62,,OK,0,62,4.x,,,0,api=983;mule=1695,,,0,3,,0,,0,,,,79,,5,0,,,,16,,0,1,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",11,,13,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:employee-feed-sapi,employee-feed-sapi,4/13/2022,84,5,110,0,3,5,1,1,0.10%,832,,1.40%,,,,,,,,,,,,,,35527,,,36009,,0.00%,,505,0,29,0,,59,Yes,0,,,,68,0,0,0,,,0,3,40,,,NA,,,0,0,5,,No,,,0,,,,199,,OK,0,199,4.x,8,,1,api=1124;css=7190;mule=26320;web=893,,,0,0,,105,,20,,,,83,,7,0,,,,23,,0,2,,,,7,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",7,,47,,6,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:employees-papi,employees-papi,6/8/2022,0,3,303,0,1,5,1,1,1.50%,1218,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,,,2635,,,2877,,,,0,0,9,0,,5,Yes,0,0,,,265,0,0,0,,,0,2,23,,0,NA,0,,0,0,0,,No,,,0,,0,0,306,,OK,0,306,4.x,,0,0,api=1010;mule=1625,0,0,0,0,,0,,0,0,,,78,0,5,0,,0,0,14,0,0,2,0,,0,0,0,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",6,,20,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:epm-portfolio-sapi,epm-portfolio-sapi,6/7/2022,0,6,246,0,1,5,1,1,1.40%,1913,,0.00%,,,,,,,,,,,,,,4622,,,5059,,,,0,0,66,0,,32,Yes,0,,,,82,0,0,0,,,0,0,32,,,NA,,,0,0,0,,No,,,0,,,,252,,OK,0,252,4.x,,,0,api=1962;mule=2660,,,0,4,,0,,0,,,,103,,15,0,,,,38,,0,13,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",22,,87,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:epm-usagemetrics-eapi,epm-usagemetrics-eapi,6/7/2022,0,4,352,0,1,5,1,1,1.60%,2632,,0.00%,,,,,,,,,,,,,,5390,,,6212,,,,0,0,86,0,,50,Yes,0,,,,100,0,0,0,,,0,1,23,,,NA,,,0,0,0,,No,,,0,,,,356,,OK,0,356,4.x,,,0,api=2060;mule=3330,,,0,6,,0,,0,,,,98,,17,0,,,,29,,0,29,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",43,,148,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:epmdb-usagemetrics-sapi,epmdb-usagemetrics-sapi,6/7/2022,0,3,431,2,1,5,1,5,1.40%,3248,0.00%,0.00%,0,,,,,,,,,,,,,7924,1,,8616,,0.00%,2,0,0,122,0,,56,Yes,0,,,,141,0,0,0,,,0,0,20,,,NA,,,0,0,36,,No,,,0,,,,434,,OK,0,434,4.x,1,,0,api=2774;java=18;mule=5132,,,0,0,0.00%,0,6,0,,,8,118,,19,0,,,,48,,0,10,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",49,8,179,1,2,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:eps-premiseassets-sapi,eps-premiseassets-sapi,4/6/2022,0,4,178,0,1,5,1,1,0.70%,891,,0.00%,,,,,,,,,,,,,,4084,,,4400,,0.00%,,0,0,6,0,,6,Yes,0,,,,138,0,0,0,,,0,1,26,,,NA,,,0,0,4,,No,,,0,,,,182,,OK,0,182,4.x,0,,0,api=2512;mule=1571;plsql=1,,,0,1,,0,0,0,,,,138,,4,0,,,,16,,0,6,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",7,,16,0,0,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:experian-contact-sapi,experian-contact-sapi,5/17/2022,0,4,121340,0,1,5,2,1,9.60%,364662,,0.00%,,,,,,,,,,,,,,126415,,,126743,,,,0,175040,19,0,,13,Yes,0,,,,121260,0,0,0,,,0,3,37,,,NA,,,0,0,0,,No,,,0,,,,121344,,OK,0,121344,4.x,,,0,api=2749;mule=123666,,,0,0,,0,,0,,,,128,,12,0,,,,25,,0,5,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",11,,41,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:experian-reset-sapi,experian-reset-sapi,5/3/2022,0,5,121289,0,1,5,2,1,9.60%,364485,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,,,125993,,,126312,,,,0,175496,11,0,,32,No,0,0,,,121177,0,0,0,,,0,0,46,,0,NA,0,,0,0,0,,No,,,0,,0,0,121294,,OK,0,121294,4.x,,0,0,api=2385;mule=123608,0,0,0,0,,0,,0,0,,,101,0,7,0,,0,0,10,0,0,3,0,,0,0,0,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",22,,72,,,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:fcc-licenses-sapi,fcc-licenses-sapi,9/7/2022,7,2,110,1,3,2,1,5,0.70%,1144,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5323,,,7933,,,,0,0,17,0,,38,Yes,0,0,,,52,0,0,0,,,0,1,17,,0,NA,0,,0,0,0,,No,,,0,,0,0,119,,OK,0,117,4.x,,0,0,api=1043;mule=4280,0,0,0,0,,105,,0,0,,,76,0,5,0,,0,0,0,0,2,0,0,,0,0,27,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",6,,29,,,,,,
