# Project Key:1,Project Name:2,Branch:3,Last Analysis:4,bugs:5,vulnerabilities:6,code_smells:7,security_hotspots:8,reliability_rating:9,security_rating:10,sqale_rating:11,security_review_rating:12,sqale_debt_ratio:13,sqale_index:14,coverage:15,duplicated_lines_density:16,security_hotspots_reviewed:17,new_bugs:18,new_vulnerabilities:19,new_code_smells:20,new_security_hotspots:21,new_reliability_rating:22,new_security_rating:23,new_maintainability_rating:24,new_security_review_rating:25,new_sqale_debt_ratio:26,new_coverage:27,new_duplicated_lines_density:28,new_security_hotspots_reviewed:29,ncloc:30,URL:31
56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-cust-acct-mgmt-papi,c2c-cust-acct-mgmt-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-cust-acct-mgmt-papi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-bill-sql-sapi,c2c-cust-bill-sql-sapi,master,12/16/2022,157,71,528,4,3,4,1,5,1.70%,5372,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,10413,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-bill-sql-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-payment-css-sapi,c2c-cust-payment-css-sapi,master,3/28/2023,256,75,844,3,3,4,1,5,2.00%,9480,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,15509,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-payment-css-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-payment-mgmt-papi,c2c-cust-payment-mgmt-papi,master,1/25/2023,309,130,1230,3,3,4,1,5,1.40%,12838,,0.00%,0,0,0,4,0,1,1,1,1,0.00%,,0.00%,,30632,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-payment-mgmt-papi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-utilities-css-sapi,c2c-cust-utilities-css-sapi,master,1/4/2023,47,33,188,3,3,4,1,5,1.50%,2338,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5176,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-utilities-css-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-utilities-mgmt-papi,c2c-cust-utilities-mgmt-papi,master,1/4/2023,58,36,226,3,3,4,1,5,1.80%,2829,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5324,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-cust-utilities-mgmt-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-iam-customer-profile-eapi,c2c-iam-customer-profile-eapi,develop,5/19/2023,165,59,569,3,3,4,1,5,3.00%,6291,,0.00%,0,,,,,,,,,,,,,6941,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-iam-customer-profile-eapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-iam-customer-profile-eapi,c2c-iam-customer-profile-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-iam-customer-profile-eapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-iam-customer-profile-eapi,c2c-iam-customer-profile-eapi,master,5/19/2023,165,59,569,3,3,4,1,5,3.00%,6291,,0.00%,0,,,,,,,,,,,,,6941,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-iam-customer-profile-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-sf-datasync-updates-udm-sapi,c2c-sf-datasync-updates-udm-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-sf-datasync-updates-udm-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-udm-common-controller-sapi,c2c-udm-common-controller-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-udm-common-controller-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-udm-datasync-sfdc-sapi,c2c-udm-datasync-sfdc-sapi,master,1/6/2023,38,7,436,2,3,4,1,5,1.60%,3826,,0.00%,0,,,,,,,,,,,,,7931,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-udm-datasync-sfdc-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-udm-sf-ds-temp-bankroute-sapi,c2c-udm-sf-ds-temp-bankroute-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-udm-sf-ds-temp-bankroute-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-admin-mgmt-eapi,c2c-uwp-admin-mgmt-eapi,master,3/13/2023,80,22,275,3,3,4,1,5,0.50%,2966,,0.00%,0,,,,,,,,,,,,,21314,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-admin-mgmt-eapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-admin-sapi.,c2c-uwp-admin-sapi,master,12/12/2022,50,24,172,3,3,4,1,5,1.30%,1913,,0.00%,0,,,,,,,,,,,,,4984,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-admin-sapi.&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-mgmt-papi,c2c-uwp-profile-mgmt-papi,master,5/19/2023,98,36,998,3,3,4,1,5,2.40%,8219,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,11518,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-mgmt-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-uwp-profile-mgmt-papi,c2c-uwp-profile-mgmt-papi,develop,5/19/2023,98,36,998,3,3,4,1,5,2.40%,8219,,0.00%,0,,,,,,,,,,,,,11518,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-uwp-profile-mgmt-papi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-uwp-profile-mgmt-papi,c2c-uwp-profile-mgmt-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-uwp-profile-mgmt-papi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-salesforce-sapi,c2c-uwp-profile-salesforce-sapi,master,5/9/2023,133,55,520,3,3,4,1,5,1.80%,5285,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,9899,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-salesforce-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-udm-sapi,c2c-uwp-profile-udm-sapi,master,4/17/2023,203,41,664,3,3,4,1,5,2.50%,6313,,0.00%,0,4,0,13,0,3,1,1,1,0.00%,,0.00%,,8293,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:c2c-uwp-profile-udm-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:cdp-cust-accounts-sapi,cdp-cust-accounts-sapi,master,3/29/2023,0,1,83,1,1,4,1,5,0.40%,591,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5468,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cdp-cust-accounts-sapi&branch=master
CDP_Data_Pipeline,CDP_Data_Pipeline,master,5/1/2023,0,0,32,0,1,1,1,1,0.00%,90,0.00%,0.50%,,0,0,2,0,1,1,1,1,0.00%,0.00%,0.00%,,32868,https://sonarqube-us.nationalgrid.com/dashboard?id=CDP_Data_Pipeline&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:ce-cust-accounts-eapi,ce-cust-accounts-eapi,master,1/5/2023,18,4,87,2,3,4,1,5,0.70%,895,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4009,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:ce-cust-accounts-eapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:ce-cust-snowflake-sapi,ce-cust-snowflake-sapi,master,1/4/2023,20,15,131,2,3,4,1,5,1.20%,1553,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4303,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:ce-cust-snowflake-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:nucleus-cni-springboot-eapi,cni-springboot-eapi,master,5/24/2023,657,62,1023,4,3,4,1,5,1.20%,10693,,0.00%,0,0,0,108,0,1,1,1,1,0.00%,,0.00%,,30841,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:nucleus-cni-springboot-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:cni-sb-eapi,cni-springboot-eapi,develop,5/31/2023,657,62,1023,4,3,4,1,5,1.20%,10693,,0.00%,0,,,,,,,,,,,,,30841,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cni-sb-eapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:cni-sb-eapi,cni-springboot-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cni-sb-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-cni-sb-eapi,cni-springboot-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:c2c-cni-sb-eapi&branch=master
com.mycompany:common-http-test,common-http-test,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mycompany:common-http-test&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:common-http-test-rtf,common-http-test-rtf,develop,4/28/2023,0,1,15,0,1,4,1,1,0.40%,138,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1051,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:common-http-test-rtf&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:common-http-test-rtf,common-http-test-rtf,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:common-http-test-rtf&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:communication-eapi,communication-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:communication-eapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:communication-eapi,communication-eapi,master,5/30/2023,0,2,688,18,1,4,1,5,2.40%,4067,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5553,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:communication-eapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:communication-papi,communication-papi,master,5/30/2023,0,3,2612,0,1,5,1,1,3.50%,13880,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,13137,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:communication-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:communication-papi,communication-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:communication-papi&branch=master
6641b892-f738-4320-989d-030083fda5ba:compliance-servicenow-eapi,compliance-servicenow-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=6641b892-f738-4320-989d-030083fda5ba:compliance-servicenow-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:connectivity-api,connectivity-api,develop,11/10/2022,0,2,40,2,1,4,1,5,0.50%,192,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,,,1218,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:connectivity-api&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:connectivity-api,connectivity-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:connectivity-api&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:contact-eapi,contactpoint-eapi,develop,11/11/2022,83,9,83,3,3,4,1,5,0.20%,741,,3.30%,0,0,0,0,0,1,1,1,1,0.00%,,,,12402,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:contact-eapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:contact-eapi,contactpoint-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:contact-eapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:contactpoint-eapi-2.0,contactpoint-eapi,master,6/5/2023,0,1,54,2,1,4,1,5,0.60%,306,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,1743,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:contactpoint-eapi-2.0&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:copperleaf-financials-sapi,copperleaf-financials-sapi,develop,4/28/2023,37,10,270,2,3,4,1,5,1.00%,1850,,0.00%,0,0,0,35,0,1,1,1,1,0.00%,,0.00%,,6433,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:copperleaf-financials-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:copperleaf-financials-sapi,copperleaf-financials-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:copperleaf-financials-sapi&branch=master
CSE,CoreSoftwareEngineering,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=CSE&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:cris-billing-status-sapi,cris-billing-status-sapi,develop,4/28/2023,0,0,26,3,1,1,1,5,0.30%,179,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2124,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cris-billing-status-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:cris-billing-status-sapi,cris-billing-status-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cris-billing-status-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:cris-customer-proxy,cris-customer-proxy,develop,4/28/2023,111,35,305,3,3,4,1,5,1.50%,3684,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,8368,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cris-customer-proxy&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:cris-customer-proxy,cris-customer-proxy,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cris-customer-proxy&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:cris-ods-datasync-control-eapi,cris-datasync-control-eapi,develop,11/11/2022,75,37,279,3,3,4,1,5,1.90%,3437,,0.00%,0,,,,,,,,,,,,,5963,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cris-ods-datasync-control-eapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:cris-ods-datasync-control-eapi,cris-datasync-control-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cris-ods-datasync-control-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:cris-ods-datasync-eapi,cris-ods-datasync-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cris-ods-datasync-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:cris-usagemetrics-sapi,cris-usagemetrics-sapi,develop,4/28/2023,22,5,167,4,3,4,1,5,1.10%,1333,,0.00%,0,,,,,,,,,,,,,4186,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cris-usagemetrics-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:cris-usagemetrics-sapi,cris-usagemetrics-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cris-usagemetrics-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:css-account-sapi,css-account-sapi,develop,6/1/2023,182,62,552,5,3,4,1,5,1.40%,5759,,0.00%,0,0,0,0,1,1,1,1,5,0.00%,,0.00%,0,13817,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:css-account-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:css-account-sapi,css-account-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:css-account-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:nucleus-css-account-sapi,css-account-sapi,master,6/1/2023,182,62,552,5,3,4,1,5,1.40%,5759,,0.00%,0,0,0,0,1,1,1,1,5,0.00%,,0.00%,0,13817,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:nucleus-css-account-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:css-bills-app,css-bills-app,master,2/13/2023,19,11,282,9,4,5,1,5,1.40%,2028,0.00%,1.10%,0,0,0,2,0,1,1,1,1,0.00%,,0.00%,,4666,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:css-bills-app&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:css-customers-sapi,css-customers-sapi,develop,3/20/2023,340,147,154088,3,3,4,2,5,9.00%,471586,,0.00%,0,0,0,198,0,1,1,1,1,0.00%,,0.00%,,174918,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:css-customers-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:css-customers-sapi,css-customers-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:css-customers-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:css-payment-sapi,css-payment-sapi,develop,6/1/2023,78,19,293,4,3,4,1,5,0.80%,2898,,0.00%,0,0,0,0,1,1,1,1,5,0.00%,,0.00%,0,11370,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:css-payment-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:css-payment-sapi,css-payment-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:css-payment-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:nucleus-css-payment-sapi,css-payment-sapi,master,6/1/2023,78,19,293,4,3,4,1,5,0.80%,2898,,0.00%,0,0,0,0,1,1,1,1,5,0.00%,,0.00%,0,11370,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:nucleus-css-payment-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:css-premise-accounts-sapi,css-premise-accounts-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:css-premise-accounts-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:css-premiseassets-sapi,css-premiseassets-sapi,develop,4/28/2023,135,87,129936,4,4,4,2,5,8.70%,398885,,0.00%,0,0,0,200,0,1,1,1,1,0.00%,,0.00%,,152541,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:css-premiseassets-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:css-premiseassets-sapi,css-premiseassets-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:css-premiseassets-sapi&branch=master
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:css-serviceorders-sapi,css-serviceorders-sapi,master,4/14/2023,415,336,194456,3,3,4,2,5,9.70%,598236,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,206215,https://sonarqube-us.nationalgrid.com/dashboard?id=20fb66fc-3fbd-4ed8-971b-d68fd6899d99:css-serviceorders-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:css-serviceorders-sapi,css-serviceorders-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:css-serviceorders-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:css-usagemetrics-sapi,css-usagemetrics-sapi,develop,4/28/2023,24,4,180,4,3,4,1,5,1.20%,1453,,0.00%,0,,,,,,,,,,,,,4017,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:css-usagemetrics-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:css-usagemetrics-sapi,css-usagemetrics-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:css-usagemetrics-sapi&branch=master
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:css-workorders-sapi,css-workorders-sapi,master,4/18/2023,10,22,252,1,3,5,1,5,0.80%,2861,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,11920,https://sonarqube-us.nationalgrid.com/dashboard?id=20fb66fc-3fbd-4ed8-971b-d68fd6899d99:css-workorders-sapi&branch=master
CURATED_Data_Pipeline,CURATED_Data_Pipeline,master,5/22/2023,0,0,0,0,1,1,1,1,0.00%,0,0.00%,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,7,https://sonarqube-us.nationalgrid.com/dashboard?id=CURATED_Data_Pipeline&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:cust-account-chase-sapi,cust-account-chase-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cust-account-chase-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-account-chase-sapi,cust-account-chase-sapi,master,5/31/2023,0,1,22,2,1,4,1,5,0.30%,152,,0.00%,0,,,,,,,,,,,,,1460,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-account-chase-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:cust-account-cris-sapi,cust-account-cris-sapi,develop,6/2/2023,0,1,130,2,1,4,1,5,1.30%,899,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2275,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cust-account-cris-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:cust-account-cris-sapi,cust-account-cris-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cust-account-cris-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-account-cris-sapi,cust-account-cris-sapi,master,6/2/2023,0,1,130,2,1,4,1,5,1.30%,899,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2275,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-account-cris-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-account-css-sapi,cust-account-css-sapi,master,6/5/2023,0,3,531,0,1,5,1,1,1.20%,3987,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,10863,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:cust-account-css-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:cust-account-css-sapi,cust-account-css-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:cust-account-css-sapi&branch=master
